2023-09-06 12:17:44,322 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (a459d78c4596f91155988a23b1cc7135)] -> id: onetrust-accept-btn-handler] 
2023-09-06 12:17:44,795 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (a459d78c4596f91155988a23b1cc7135)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 12:17:45,860 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (a459d78c4596f91155988a23b1cc7135)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:17:46,165 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (a459d78c4596f91155988a23b1cc7135)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:17:46,173 INFO  [Log] Send ENTER 
2023-09-06 12:18:27,998 INFO  [Log] Main Page opened successfully 
2023-09-06 12:18:30,063 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (c56b99b826ee62d228fefee98613aae5)] -> id: onetrust-accept-btn-handler] 
2023-09-06 12:18:30,472 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (c56b99b826ee62d228fefee98613aae5)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 12:18:31,078 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (c56b99b826ee62d228fefee98613aae5)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:18:31,365 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (c56b99b826ee62d228fefee98613aae5)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:18:31,371 INFO  [Log] Send ENTER 
2023-09-06 12:19:08,570 INFO  [Log] Main Page opened successfully 
2023-09-06 12:19:08,834 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (7c645736a38a1b835e5fce44c5b4743b)] -> id: onetrust-accept-btn-handler] 
2023-09-06 12:19:09,683 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (7c645736a38a1b835e5fce44c5b4743b)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 12:19:10,248 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (7c645736a38a1b835e5fce44c5b4743b)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:19:10,641 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (7c645736a38a1b835e5fce44c5b4743b)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:19:10,648 INFO  [Log] Send ENTER 
2023-09-06 12:20:19,040 INFO  [Log] Main Page opened successfully 
2023-09-06 12:20:19,340 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (4150584dcd3ae499771fb24a122e7a6e)] -> id: onetrust-accept-btn-handler] 
2023-09-06 12:20:19,781 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (4150584dcd3ae499771fb24a122e7a6e)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 12:20:20,867 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (4150584dcd3ae499771fb24a122e7a6e)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:20:21,167 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (4150584dcd3ae499771fb24a122e7a6e)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:20:21,174 INFO  [Log] Send ENTER 
2023-09-06 12:23:26,198 INFO  [Log] Main Page opened successfully 
2023-09-06 12:23:26,518 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (121bc5afddcb5005cecb9e2d1be60dc9)] -> id: onetrust-accept-btn-handler] 
2023-09-06 12:23:27,913 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (121bc5afddcb5005cecb9e2d1be60dc9)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 12:23:28,470 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (121bc5afddcb5005cecb9e2d1be60dc9)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:23:28,733 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (121bc5afddcb5005cecb9e2d1be60dc9)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:23:28,742 INFO  [Log] Send ENTER 
2023-09-06 12:24:21,634 INFO  [Log] Main Page opened successfully 
2023-09-06 12:24:22,838 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (af89ceeda7ffbaf7dba5194ad1fd4af1)] -> id: onetrust-accept-btn-handler] 
2023-09-06 12:24:23,008 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (af89ceeda7ffbaf7dba5194ad1fd4af1)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 12:24:23,759 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (af89ceeda7ffbaf7dba5194ad1fd4af1)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:24:24,075 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (af89ceeda7ffbaf7dba5194ad1fd4af1)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:24:24,081 INFO  [Log] Send ENTER 
2023-09-06 12:25:24,606 INFO  [Log] Main Page opened successfully 
2023-09-06 12:25:24,811 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (0dc506726d63c469b818484942280d1a)] -> id: onetrust-accept-btn-handler] 
2023-09-06 12:25:25,281 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (0dc506726d63c469b818484942280d1a)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 12:25:25,760 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (0dc506726d63c469b818484942280d1a)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:25:26,072 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (0dc506726d63c469b818484942280d1a)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:25:26,080 INFO  [Log] Send ENTER 
2023-09-06 12:26:13,236 INFO  [Log] Main Page opened successfully 
2023-09-06 12:26:13,610 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (3312458032ee3367dafe03c103c1777d)] -> id: onetrust-accept-btn-handler] 
2023-09-06 12:26:14,749 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (3312458032ee3367dafe03c103c1777d)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 12:26:15,332 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (3312458032ee3367dafe03c103c1777d)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:26:15,741 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (3312458032ee3367dafe03c103c1777d)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:26:15,748 INFO  [Log] Send ENTER 
2023-09-06 12:27:46,992 INFO  [Log] Main Page opened successfully 
2023-09-06 12:27:47,327 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (21116d4c035d32aafcd343308ffe2032)] -> id: onetrust-accept-btn-handler] 
2023-09-06 12:27:48,507 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (21116d4c035d32aafcd343308ffe2032)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
2023-09-06 12:27:49,032 INFO  [Log] Sent text is şort to [[ChromeDriver: chrome on windows (21116d4c035d32aafcd343308ffe2032)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:27:49,429 INFO  [Log] Sent text is gömlek to [[ChromeDriver: chrome on windows (21116d4c035d32aafcd343308ffe2032)] -> xpath: //input[@placeholder='Ürün, Marka Arayın']] 
2023-09-06 12:27:49,435 INFO  [Log] Send ENTER 
2023-09-06 12:28:47,206 INFO  [Log] Main Page opened successfully 
2023-09-06 12:28:47,476 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (4d5a669f6e9ec0c03a1aed813409147b)] -> id: onetrust-accept-btn-handler] 
2023-09-06 12:28:47,987 INFO  [Log] Clicked element is [[ChromeDriver: chrome on windows (4d5a669f6e9ec0c03a1aed813409147b)] -> xpath: (//*[name()='svg'][@class='icon icon-close'])[2]] 
